timestamp_ISO,id,sentence_count,sentence_length,sentence_time_in_ms,word_count,avg_word_length,avg_word_time_in_ms,words_per_minute
2021-05-15T12:03:26,1,1,36,7470,6,5,1022,55
2021-05-15T12:03:37,1,2,46,10324,9,4,882,63
2021-05-15T12:03:48,1,3,42,9690,6,6,1380,42
2021-05-15T12:04:03,1,4,57,15353,10,4,1156,46
2021-05-15T12:04:15,1,5,46,10576,9,4,844,61
2021-05-15T12:04:23,1,6,41,7770,7,5,824,63
2021-05-15T12:04:30,1,7,39,6571,8,4,567,89
2021-05-15T12:04:39,1,8,31,8473,6,4,1105,50
2021-05-15T12:04:52,1,9,50,12070,8,5,1317,46
