timestamp_ISO,id,sentence_count,sentence_length,sentence_time_in_ms,word_count,avg_word_length,avg_word_time_in_ms,words_per_minute
2021-05-15T12:13:37,2,1,36,24361,6,5,3646,17
2021-05-15T12:13:52,2,2,46,13673,9,4,1310,47
2021-05-15T12:14:10,2,3,42,17642,6,6,2523,23
2021-05-15T12:14:28,2,4,57,17149,10,4,1412,41
2021-05-15T12:14:48,2,5,46,18530,9,4,1353,35
2021-05-15T12:15:04,2,6,41,15377,7,5,1937,31
2021-05-15T12:15:16,2,7,39,11283,8,4,1167,51
2021-05-15T12:15:27,2,8,31,10630,6,4,1473,40
2021-05-15T12:15:42,2,9,50,14638,8,5,1466,38
